OBJECT_ID,RA,DEC,1_mag_0,1_mag_err_0,DATE-OBS_1_mag_0,2_mag_0,2_mag_err_0,DATE-OBS_2_mag_0,3_mag_0,3_mag_err_0,DATE-OBS_3_mag_0,4_mag_1,4_mag_err_1,DATE-OBS_4_mag_1
3326740865570981632,100.24555723142001,9.900196111049441,13.832737,0.011733959,2008-11-01T22:34:49.428,13.684192,0.012916352,2008-11-01T22:34:49.428,13.509569,0.016913137,2008-11-01T22:34:49.428,13.670939,0.04548256,2008-11-01T22:34:49.428
3326740865570980864,100.25179953697004,9.900954364539656,15.863969,0.030295605,2008-11-01T22:34:49.428,15.844885,0.035382857,2008-11-01T22:34:49.428,15.931307,0.089937271,2008-11-01T22:34:49.428,16.262859,0.44419353,2008-11-01T22:34:49.428
3326928710259976064,100.20756023015842,9.91880783311843,17.554647,0.069670653,2008-11-01T22:34:49.428,17.543192,0.081483249,2008-11-01T22:34:49.428,17.096214,0.24053256,2008-11-01T22:34:49.428,16.407832,0.50686905,2008-11-01T22:34:49.428
3326741067438961664,100.24171510414945,9.899755973530278,15.293646,0.023151865,2008-11-01T22:34:49.428,15.659532,0.032413827,2008-11-01T22:34:49.428,15.579141,0.068046189,2008-11-01T22:34:49.428,16.306696,0.46227064,2008-11-01T22:34:49.428
3326929118281227008,100.20503655376544,9.96072779403371,16.229701,0.036071833,2008-11-01T22:34:49.428,16.177988,0.041463553,2008-11-01T22:34:49.428,16.186893,0.11080564,2008-11-01T22:34:49.428,16.194045,0.41724776,2008-11-01T22:34:49.428
3326741307952612096,100.27969870887797,9.919139509605177,15.977245,0.031971533,2008-11-01T22:34:49.428,15.851881,0.035500375,2008-11-01T22:34:49.428,15.830649,0.082956671,2008-11-01T22:34:49.428,16.053125,0.36712,2008-11-01T22:34:49.428
3326741033074751104,100.21286265605978,9.90937458122472,16.090573,0.033747005,2008-11-01T22:34:49.428,16.006059,0.038197486,2008-11-01T22:34:49.428,16.028306,0.097293213,2008-11-01T22:34:49.428,15.906265,0.32135939,2008-11-01T22:34:49.428
3326929191297618944,100.20430723510741,9.962517112553323,15.146801,0.021612934,2008-11-01T22:34:49.428,15.128881,0.025265339,2008-11-01T22:34:49.428,15.029049,0.045039677,2008-11-01T22:34:49.428,15.014194,0.14430578,2008-11-01T22:34:49.428
3326741037367624704,100.21223832461915,9.909132488944886,16.070749,0.033429014,2008-11-01T22:34:49.428,15.987555,0.03786264,2008-11-01T22:34:49.428,15.974253,0.093114487,2008-11-01T22:34:49.428,16.110055,0.38659131,2008-11-01T22:34:49.428
3326740964359745920,100.23293727495161,9.898146737004609,16.052121,0.033133107,2008-11-01T22:34:49.428,15.997681,0.038045494,2008-11-01T22:34:49.428,15.912278,0.088568505,2008-11-01T22:34:49.428,15.550823,0.23314576,2008-11-01T22:34:49.428
3326928774683852544,100.20044248118903,9.926890109163349,16.828359,0.048256071,2008-11-01T22:34:49.428,16.508657,0.048618291,2008-11-01T22:34:49.428,16.07618,0.10116926,2008-11-01T22:34:49.428,15.345517,0.1939006,2008-11-01T22:34:49.428
3326741617188918912,100.28719970099375,9.946547962369538,17.709812,0.075575569,2008-11-01T22:34:49.428,17.580256,0.083065825,2008-11-01T22:34:49.428,17.673655,0.40074207,2008-11-01T22:34:49.428,17.045744,0.9077751,2008-11-01T22:34:49.428
3326740968649524480,100.23589927140236,9.896372712790065,17.619325,0.072063141,2008-11-01T22:34:49.428,17.429828,0.076857456,2008-11-01T22:34:49.428,16.499343,0.14388051,2008-11-01T22:34:49.428,16.699198,0.66121381,2008-11-01T22:34:49.428
3326740865570982400,100.24441664679023,9.895739133621289,9.0969781,0.0013220703,2008-11-01T22:34:49.428,9.0856644,0.0015508194,2008-11-01T22:34:49.428,9.2766161,0.0020983672,2008-11-01T22:34:49.428,9.7363463,0.0036046529,2008-11-01T22:34:49.428
3326929122577493376,100.19861299612506,9.954411858589069,16.993536,0.052373611,2008-11-01T22:34:49.428,16.799118,0.056020184,2008-11-01T22:34:49.428,16.681374,0.16798011,2008-11-01T22:34:49.428,16.195963,0.41797589,2008-11-01T22:34:49.428
3326929118281226112,100.19865900727496,9.955050401737587,16.963095,0.051586002,2008-11-01T22:34:49.428,16.766249,0.055123274,2008-11-01T22:34:49.428,16.368873,0.12891561,2008-11-01T22:34:49.428,15.616801,0.24741578,2008-11-01T22:34:49.428
3326740865571935232,100.2439561577091,9.895048580898544,9.1240957,0.001338685,2008-11-01T22:34:49.428,9.1251073,0.0015792477,2008-11-01T22:34:49.428,9.4077431,0.002229921,2008-11-01T22:34:49.428,10.044998,0.0042155858,2008-11-01T22:34:49.428
3326740865568917120,100.25327789656764,9.89617962136054,15.364243,0.023931626,2008-11-01T22:34:49.428,15.309413,0.027493435,2008-11-01T22:34:49.428,15.005554,0.044282903,2008-11-01T22:34:49.428,15.469134,0.2166371,2008-11-01T22:34:49.428
3326741415326788480,100.28891847525382,9.935566482336423,13.135949,0.0085033383,2008-11-01T22:34:49.428,13.248616,0.010561665,2008-11-01T22:34:49.428,12.748105,0.011149137,2008-11-01T22:34:49.428,12.387732,0.016998106,2008-11-01T22:34:49.428
3326740968648147456,100.22842209773943,9.896576282951061,17.925312,0.084798396,2008-11-01T22:34:49.428,17.558968,0.082152501,2008-11-01T22:34:49.428,16.887323,0.20055938,2008-11-01T22:34:49.428,17.548401,1.4390279,2008-11-01T22:34:49.428
3326740899930718336,100.26194840195113,9.897964476102523,16.353784,0.038290738,2008-11-01T22:34:49.428,16.269236,0.043317021,2008-11-01T22:34:49.428,16.278386,0.11953535,2008-11-01T22:34:49.428,16.351866,0.48167728,2008-11-01T22:34:49.428
3326741209168361856,100.27367945527025,9.905179863256437,15.409414,0.024444791,2008-11-01T22:34:49.428,15.388213,0.028528705,2008-11-01T22:34:49.428,15.33989,0.056659342,2008-11-01T22:34:49.428,15.501642,0.22305847,2008-11-01T22:34:49.428
3326741037369677312,100.20970244731372,9.904389803917477,15.564406,0.026294247,2008-11-01T22:34:49.428,15.442526,0.029265721,2008-11-01T22:34:49.428,15.375721,0.058214484,2008-11-01T22:34:49.428,15.152762,0.1632271,2008-11-01T22:34:49.428
3326929191297620224,100.1964291440951,9.961851532063253,14.971206,0.019910149,2008-11-01T22:34:49.428,14.973548,0.023497255,2008-11-01T22:34:49.428,14.906221,0.041247672,2008-11-01T22:34:49.428,15.100239,0.15576998,2008-11-01T22:34:49.428
3326929569253420928,100.20053060101209,9.969169253283669,19.270104,0.18811764,2008-11-01T22:34:49.428,19.372182,0.23545334,2008-11-01T22:34:49.428,18.221043,0.65524265,2008-11-01T22:34:49.428,17.164697,1.01225,2008-11-01T22:34:49.428
3326741209168361600,100.27677493750595,9.903128600540747,15.763393,0.028885264,2008-11-01T22:34:49.428,15.700957,0.03305392,2008-11-01T22:34:49.428,15.663021,0.072649713,2008-11-01T22:34:49.428,15.646958,0.25423281,2008-11-01T22:34:49.428
3326741209166292608,100.27673309062747,9.902908303707749,15.763216,0.028882852,2008-11-01T22:34:49.428,15.700493,0.033046672,2008-11-01T22:34:49.428,15.662393,0.072613926,2008-11-01T22:34:49.428,15.65414,0.25588432,2008-11-01T22:34:49.428
3326928985137880320,100.19147741255301,9.935548314384025,18.76621,0.137014,2008-11-01T22:34:49.428,18.769216,0.16097926,2008-11-01T22:34:49.428,17.589688,0.37184506,2008-11-01T22:34:49.428,16.510979,0.55684128,2008-11-01T22:34:49.428
3326740796851503872,100.26210458466758,9.893347232097998,16.559055,0.042293037,2008-11-01T22:34:49.428,16.512526,0.048709556,2008-11-01T22:34:49.428,16.35655,0.12759217,2008-11-01T22:34:49.428,16.387564,0.49759574,2008-11-01T22:34:49.428
3326928778980764032,100.19558066514139,9.917672878661325,15.698851,0.02801674,2008-11-01T22:34:49.428,15.628994,0.031950261,2008-11-01T22:34:49.428,15.619285,0.070206256,2008-11-01T22:34:49.428,15.969907,0.34043249,2008-11-01T22:34:49.428
3326740964355273216,100.22667256064989,9.89139465009798,18.237911,0.10072876,2008-11-01T22:34:49.428,18.242721,0.11864526,2008-11-01T22:34:49.428,18.38948,0.76308137,2008-11-01T22:34:49.428,17.797419,1.8085774,2008-11-01T22:34:49.428
3326740831211240960,100.27136383417513,9.896689217618034,14.612575,0.016846588,2008-11-01T22:34:49.428,14.080676,0.015517656,2008-11-01T22:34:49.428,13.509377,0.016911275,2008-11-01T22:34:49.428,12.653885,0.02057811,2008-11-01T22:34:49.428
3326740831209175296,100.27136428191292,9.896275530729406,14.612606,0.016846828,2008-11-01T22:34:49.428,14.081877,0.015526293,2008-11-01T22:34:49.428,13.535211,0.017164182,2008-11-01T22:34:49.428,12.663289,0.020720337,2008-11-01T22:34:49.428
3326741209166285184,100.2840387326474,9.904329789015879,17.534103,0.068930393,2008-11-01T22:34:49.428,17.352473,0.073876202,2008-11-01T22:34:49.428,17.646105,0.39101344,2008-11-01T22:34:49.428,20.415262,20.103502,2008-11-01T22:34:49.428
3326740998714965248,100.20462131328668,9.900848664108638,16.773182,0.046962297,2008-11-01T22:34:49.428,16.680244,0.052850734,2008-11-01T22:34:49.428,16.751237,0.17834992,2008-11-01T22:34:49.428,19.049817,5.719953,2008-11-01T22:34:49.428
3326741655844953984,100.29459723926624,9.961768511281361,15.63942,0.027241209,2008-11-01T22:34:49.428,15.264707,0.026923445,2008-11-01T22:34:49.428,14.776947,0.037665539,2008-11-01T22:34:49.428,14.061824,0.063043573,2008-11-01T22:34:49.428
3326740758201316608,100.24672417757748,9.885498483918402,14.992862,0.02011247,2008-11-01T22:34:49.428,14.968637,0.023443474,2008-11-01T22:34:49.428,15.036348,0.04527795,2008-11-01T22:34:49.428,15.284884,0.18365934,2008-11-01T22:34:49.428
3326740762491769088,100.24704663408741,9.885497288435738,14.993687,0.020120215,2008-11-01T22:34:49.428,14.970211,0.023460691,2008-11-01T22:34:49.428,15.034903,0.045230662,2008-11-01T22:34:49.428,15.312946,0.18832828,2008-11-01T22:34:49.428
3326740723837104000,100.22868488395109,9.886768827245103,15.372574,0.024025432,2008-11-01T22:34:49.428,14.830792,0.021984246,2008-11-01T22:34:49.428,14.533192,0.03188892,2008-11-01T22:34:49.428,13.873532,0.053802936,2008-11-01T22:34:49.428
3326928980842270848,100.18630219066267,9.931668600088251,17.463307,0.066449193,2008-11-01T22:34:49.428,17.4032,0.075815759,2008-11-01T22:34:49.428,17.206857,0.26502418,2008-11-01T22:34:49.428,16.494045,0.54830815,2008-11-01T22:34:49.428
3326740826920796160,100.27710973472794,9.895904556209501,17.062554,0.054210153,2008-11-01T22:34:49.428,17.026106,0.062677093,2008-11-01T22:34:49.428,17.162745,0.25496029,2008-11-01T22:34:49.428,18.438016,3.2582749,2008-11-01T22:34:49.428
3326928774690252160,100.18848623499562,9.921680920877566,18.299962,0.10431466,2008-11-01T22:34:49.428,18.273632,0.12071759,2008-11-01T22:34:49.428,16.912607,0.20500013,2008-11-01T22:34:49.428,15.470268,0.21685781,2008-11-01T22:34:49.428
3326741445390230784,100.29988702826928,9.948882536641548,17.799354,0.079253833,2008-11-01T22:34:49.428,17.790606,0.092766973,2008-11-01T22:34:49.428,17.623158,0.38309678,2008-11-01T22:34:49.428,17.704602,1.6608399,2008-11-01T22:34:49.428
3326740934288416768,100.21375832361568,9.891291269749996,17.888318,0.08312285,2008-11-01T22:34:49.428,17.812665,0.09386039,2008-11-01T22:34:49.428,17.450715,0.32866033,2008-11-01T22:34:49.428,16.631321,0.62147278,2008-11-01T22:34:49.428
3326740934288416896,100.21419864917645,9.890061092850072,17.098924,0.055207219,2008-11-01T22:34:49.428,17.041393,0.063156369,2008-11-01T22:34:49.428,16.703549,0.1711999,2008-11-01T22:34:49.428,15.972323,0.34117893,2008-11-01T22:34:49.428
3326928985137886464,100.18462504358442,9.93041145370274,20.444343,0.43583544,2008-11-01T22:34:49.428,19.788538,0.31288276,2008-11-01T22:34:49.428,21.174394,9.7674493,2008-11-01T22:34:49.428,19.850281,11.949795,2008-11-01T22:34:49.428
3326928675901550208,100.19474456431692,9.906929679526838,14.835422,0.018688243,2008-11-01T22:34:49.428,14.810784,0.02178031,2008-11-01T22:34:49.428,14.752501,0.037031367,2008-11-01T22:34:49.428,14.754811,0.11476012,2008-11-01T22:34:49.428
3326928675900247296,100.19464518055638,9.90670672413445,14.833898,0.018674971,2008-11-01T22:34:49.428,14.80933,0.021765558,2008-11-01T22:34:49.428,14.731287,0.036491546,2008-11-01T22:34:49.428,14.669252,0.10646058,2008-11-01T22:34:49.428
3326740796851503744,100.2686038655696,9.888416881619435,15.487507,0.025359104,2008-11-01T22:34:49.428,15.239401,0.026606225,2008-11-01T22:34:49.428,14.877139,0.040407002,2008-11-01T22:34:49.428,13.685618,0.04603523,2008-11-01T22:34:49.428
3326929156936569728,100.18397820006271,9.95186777143042,19.204527,0.18025692,2008-11-01T22:34:49.428,19.339283,0.23040186,2008-11-01T22:34:49.428,18.217256,0.65300487,2008-11-01T22:34:49.428,17.935217,2.0525759,2008-11-01T22:34:49.428
3326929191297621120,100.18688334225786,9.962271685585227,15.003831,0.020215751,2008-11-01T22:34:49.428,15.019815,0.024010188,2008-11-01T22:34:49.428,15.012453,0.044503534,2008-11-01T22:34:49.428,15.354908,0.19553861,2008-11-01T22:34:49.428
3326929942914948608,100.18932071944973,9.967797198718934,18.537734,0.11960555,2008-11-01T22:34:49.428,18.512433,0.13833022,2008-11-01T22:34:49.428,17.980608,0.52758526,2008-11-01T22:34:49.428,16.707631,0.66632643,2008-11-01T22:34:49.428
3326929942914963072,100.19038164010468,9.969860596900203,19.615664,0.2373199,2008-11-01T22:34:49.428,19.601627,0.27476741,2008-11-01T22:34:49.428,18.767169,1.075274,2008-11-01T22:34:49.428,17.060639,0.92023895,2008-11-01T22:34:49.428
3326740693770240640,100.24448923190374,9.881522026666715,17.756257,0.077457386,2008-11-01T22:34:49.428,17.651666,0.086218057,2008-11-01T22:34:49.428,17.284284,0.28370587,2008-11-01T22:34:49.428,18.096858,2.3811951,2008-11-01T22:34:49.428
3326928740324113152,100.18484631773433,9.922021878115366,15.552967,0.026152901,2008-11-01T22:34:49.428,15.472603,0.029682328,2008-11-01T22:34:49.428,15.397177,0.05916962,2008-11-01T22:34:49.428,15.243224,0.17694668,2008-11-01T22:34:49.428
3326741003009940096,100.19920456737515,9.89868818104123,14.244398,0.01419907,2008-11-01T22:34:49.428,14.156565,0.016072964,2008-11-01T22:34:49.428,14.133404,0.024596802,2008-11-01T22:34:49.428,14.36942,0.082022523,2008-11-01T22:34:49.428
3326740796851503360,100.27170916449103,9.887689129493785,15.228546,0.02245611,2008-11-01T22:34:49.428,15.21459,0.026298957,2008-11-01T22:34:49.428,15.208252,0.051350037,2008-11-01T22:34:49.428,15.464594,0.21575556,2008-11-01T22:34:49.428
3326928985138086144,100.181473216887,9.929728455496026,19.365794,0.20036692,2008-11-01T22:34:49.428,19.214094,0.21236795,2008-11-01T22:34:49.428,18.680767,0.99399353,2008-11-01T22:34:49.428,17.447405,1.3116929,2008-11-01T22:34:49.428
3326740693770239488,100.25085377356393,9.880048966552303,17.216219,0.058568132,2008-11-01T22:34:49.428,17.099534,0.065017451,2008-11-01T22:34:49.428,16.993882,0.21999283,2008-11-01T22:34:49.428,16.694871,0.65860544,2008-11-01T22:34:49.428
3326740934290462976,100.22092326805554,9.883164679788509,16.13241,0.03442877,2008-11-01T22:34:49.428,16.071539,0.03940788,2008-11-01T22:34:49.428,16.100231,0.10318095,2008-11-01T22:34:49.428,16.892249,0.78881941,2008-11-01T22:34:49.428
3326740448959197952,100.28603839199535,9.896278693342476,18.424427,0.11199508,2008-11-01T22:34:49.428,18.307423,0.12303422,2008-11-01T22:34:49.428,18.110812,0.5932012,2008-11-01T22:34:49.428,17.596899,1.504513,2008-11-01T22:34:49.428
3326928740324101760,100.18305708728903,9.921363643277353,16.023071,0.032677202,2008-11-01T22:34:49.428,15.964413,0.037448243,2008-11-01T22:34:49.428,15.92565,0.089527884,2008-11-01T22:34:49.428,16.510736,0.55671796,2008-11-01T22:34:49.428
3326740792561056128,100.25860121608272,9.880778295556656,13.497723,0.010049928,2008-11-01T22:34:49.428,13.303621,0.010833384,2008-11-01T22:34:49.428,13.221543,0.01438223,2008-11-01T22:34:49.428,13.433909,0.037506682,2008-11-01T22:34:49.428
3326928744619723392,100.18398129332942,9.917856700827617,19.827054,0.2752728,2008-11-01T22:34:49.428,19.818048,0.31947399,2008-11-01T22:34:49.428,19.250732,1.671436,2008-11-01T22:34:49.428,17.280231,1.1252896,2008-11-01T22:34:49.428
3326740998714107008,100.2064027572669,9.889708753807204,14.504145,0.016018517,2008-11-01T22:34:49.428,14.46786,0.018569796,2008-11-01T22:34:49.428,14.422489,0.029627859,2008-11-01T22:34:49.428,14.402479,0.084399116,2008-11-01T22:34:49.428
3326741003009940608,100.20038989672025,9.894252122224136,16.240749,0.036263658,2008-11-01T22:34:49.428,16.212933,0.04216313,2008-11-01T22:34:49.428,16.149125,0.10740876,2008-11-01T22:34:49.428,16.800761,0.72551545,2008-11-01T22:34:49.428
3326740693772848896,100.25781768228232,9.879997034650046,13.23021,0.0088816138,2008-11-01T22:34:49.428,12.973109,0.0093003222,2008-11-01T22:34:49.428,12.8979,0.012067548,2008-11-01T22:34:49.428,13.023116,0.027148116,2008-11-01T22:34:49.428
3326741239231756416,100.30176759220605,9.916685053207727,17.282775,0.060579231,2008-11-01T22:34:49.428,17.205501,0.0685719,2008-11-01T22:34:49.428,17.221246,0.26839616,2008-11-01T22:34:49.428,16.861655,0.7670539,2008-11-01T22:34:49.428
3326929049563590144,100.17828427500783,9.940468031724876,18.659617,0.12852435,2008-11-01T22:34:49.428,18.581418,0.14400213,2008-11-01T22:34:49.428,18.978048,1.3030519,2008-11-01T22:34:49.428,20.232637,16.99195,2008-11-01T22:34:49.428
3326740453254679808,100.29555306629986,9.90464274068348,16.98556,0.05216594,2008-11-01T22:34:49.428,16.980428,0.06126924,2008-11-01T22:34:49.428,17.492109,0.34095107,2008-11-01T22:34:49.428,16.960499,0.83964151,2008-11-01T22:34:49.428
3326928950779456640,100.18038462003771,9.922083358688333,18.08256,0.092393937,2008-11-01T22:34:49.428,18.005683,0.10411938,2008-11-01T22:34:49.428,17.856158,0.47180791,2008-11-01T22:34:49.428,16.822249,0.73990781,2008-11-01T22:34:49.428
3326740689477364736,100.24225480416695,9.876509577848621,17.5146,0.068236181,2008-11-01T22:34:49.428,17.46297,0.078177358,2008-11-01T22:34:49.428,17.071034,0.23529802,2008-11-01T22:34:49.428,16.483075,0.54285107,2008-11-01T22:34:49.428
3326741342310109056,100.30753404165947,9.9288455980126,14.535255,0.016251771,2008-11-01T22:34:49.428,14.485707,0.018724341,2008-11-01T22:34:49.428,14.509904,0.031396015,2008-11-01T22:34:49.428,14.564074,0.097112594,2008-11-01T22:34:49.428
3326741346606643840,100.30491355300775,9.919068046431455,14.761026,0.018051596,2008-11-01T22:34:49.428,14.731394,0.020989944,2008-11-01T22:34:49.428,14.648869,0.034483574,2008-11-01T22:34:49.428,14.820056,0.12154247,2008-11-01T22:34:49.428
3326741346607877248,100.30524786044126,9.919059588165275,14.761578,0.018056238,2008-11-01T22:34:49.428,14.733095,0.021006565,2008-11-01T22:34:49.428,14.658844,0.034719265,2008-11-01T22:34:49.428,14.832815,0.12291702,2008-11-01T22:34:49.428
3326740689477364864,100.24258044319431,9.875220963059704,17.697465,0.075084521,2008-11-01T22:34:49.428,17.282574,0.071296802,2008-11-01T22:34:49.428,16.606994,0.15764537,2008-11-01T22:34:49.428,15.750001,0.27900634,2008-11-01T22:34:49.428
3326717462294181120,100.21169377496102,9.882640876249896,16.81575,0.047956973,2008-11-01T22:34:49.428,16.406451,0.046273979,2008-11-01T22:34:49.428,16.004741,0.095446229,2008-11-01T22:34:49.428,15.903863,0.32066109,2008-11-01T22:34:49.428
3326929908556996480,100.17891112087791,9.961591374664716,19.231926,0.18349064,2008-11-01T22:34:49.428,19.208058,0.21154352,2008-11-01T22:34:49.428,18.167592,0.62437193,2008-11-01T22:34:49.428,17.667636,1.6054283,2008-11-01T22:34:49.428
3326717531013658752,100.19613739775266,9.891888653145088,18.203242,0.098791305,2008-11-01T22:34:49.428,18.077635,0.10828727,2008-11-01T22:34:49.428,17.685548,0.40501827,2008-11-01T22:34:49.428,16.650166,0.63225811,2008-11-01T22:34:49.428
3326929908556718208,100.17892679854113,9.965608407035512,17.107114,0.055434621,2008-11-01T22:34:49.428,17.07517,0.064230102,2008-11-01T22:34:49.428,16.835115,0.19170981,2008-11-01T22:34:49.428,16.465601,0.5342711,2008-11-01T22:34:49.428
3326928946483975424,100.17692258068632,9.921456382285458,17.424264,0.065125619,2008-11-01T22:34:49.428,17.379526,0.074903321,2008-11-01T22:34:49.428,17.56569,0.36398812,2008-11-01T22:34:49.428,18.562126,3.6521856,2008-11-01T22:34:49.428
3326929942916498560,100.18154150474868,9.972101715060584,17.176928,0.057416917,2008-11-01T22:34:49.428,17.196039,0.068245669,2008-11-01T22:34:49.428,17.179688,0.2587776,2008-11-01T22:34:49.428,17.42237,1.2819186,2008-11-01T22:34:49.428
3326717535307959168,100.19253097366365,9.893530018110816,19.086194,0.1670796,2008-11-01T22:34:49.428,18.863933,0.1704901,2008-11-01T22:34:49.428,18.576554,0.90418493,2008-11-01T22:34:49.428,17.149776,0.99850931,2008-11-01T22:34:49.428
3326740040937260160,100.27420875228687,9.879933057158052,15.722757,0.028335194,2008-11-01T22:34:49.428,15.709772,0.033191821,2008-11-01T22:34:49.428,15.647212,0.071755428,2008-11-01T22:34:49.428,15.571014,0.23742113,2008-11-01T22:34:49.428
3326928946484374656,100.17433312192519,9.925823734840767,14.981845,0.020009275,2008-11-01T22:34:49.428,14.904348,0.022750959,2008-11-01T22:34:49.428,14.837104,0.039283397,2008-11-01T22:34:49.428,15.076879,0.15256742,2008-11-01T22:34:49.428
3326740487611773056,100.30353711966286,9.906421987445873,19.645752,0.24231438,2008-11-01T22:34:49.428,19.554176,0.26601054,2008-11-01T22:34:49.428,19.534579,2.167022,2008-11-01T22:34:49.428,17.732554,1.7040098,2008-11-01T22:34:49.428
3326905203903327488,100.18416493750864,9.90233703353168,18.729744,0.13403294,2008-11-01T22:34:49.428,18.644521,0.14944601,2008-11-01T22:34:49.428,18.248932,0.67196313,2008-11-01T22:34:49.428,18.535836,3.5649453,2008-11-01T22:34:49.428
3326739937858048384,100.26019598682869,9.873580473731746,16.902947,0.050068668,2008-11-01T22:34:49.428,16.882617,0.058372416,2008-11-01T22:34:49.428,17.082629,0.23769356,2008-11-01T22:34:49.428,17.248535,1.0930714,2008-11-01T22:34:49.428
3326717462294180736,100.2091018497088,9.879708888729075,17.494074,0.067514408,2008-11-01T22:34:49.428,17.390748,0.075334239,2008-11-01T22:34:49.428,17.690939,0.40697252,2008-11-01T22:34:49.428,21.09954,37.750904,2008-11-01T22:34:49.428
3326717462294180992,100.20566889754093,9.881641004642066,14.26919,0.014363284,2008-11-01T22:34:49.428,13.576927,0.012291467,2008-11-01T22:34:49.428,12.993865,0.012703579,2008-11-01T22:34:49.428,12.212683,0.015051307,2008-11-01T22:34:49.428
3326740693772293248,100.25013623987535,9.871621692948239,13.805134,0.011585041,2008-11-01T22:34:49.428,13.675494,0.012864512,2008-11-01T22:34:49.428,13.6812,0.01868506,2008-11-01T22:34:49.428,13.683969,0.045972779,2008-11-01T22:34:49.428
3326717462294228224,100.21192941121072,9.877712860191687,17.554434,0.069662942,2008-11-01T22:34:49.428,17.415103,0.076279373,2008-11-01T22:34:49.428,16.724148,0.17424996,2008-11-01T22:34:49.428,15.475093,0.2177999,2008-11-01T22:34:49.428
3326717260430728832,100.21750927599408,9.875294149694044,16.303822,0.037380075,2008-11-01T22:34:49.428,16.252255,0.042965473,2008-11-01T22:34:49.428,16.192841,0.11135136,2008-11-01T22:34:49.428,16.001169,0.35021888,2008-11-01T22:34:49.428
3326929049563235840,100.17210106725094,9.952096829095652,18.137413,0.095236804,2008-11-01T22:34:49.428,18.04632,0.10644885,2008-11-01T22:34:49.428,17.33407,0.29644016,2008-11-01T22:34:49.428,16.421211,0.51308631,2008-11-01T22:34:49.428
3326740693773246848,100.25107857116807,9.870822055328754,15.136447,0.02150849,2008-11-01T22:34:49.428,14.944563,0.023181656,2008-11-01T22:34:49.428,14.62346,0.033892011,2008-11-01T22:34:49.428,14.162426,0.06867279,2008-11-01T22:34:49.428
3326928946488943744,100.17158192371785,9.932550124085214,18.466626,0.11475713,2008-11-01T22:34:49.428,18.4913,0.13664846,2008-11-01T22:34:49.428,18.013387,0.54337102,2008-11-01T22:34:49.428,18.137001,2.4706746,2008-11-01T22:34:49.428
3326929049563522944,100.17138006585128,9.947998038306231,18.356552,0.10772315,2008-11-01T22:34:49.428,18.251883,0.11925492,2008-11-01T22:34:49.428,18.519748,0.85874031,2008-11-01T22:34:49.428,18.814099,4.6047569,2008-11-01T22:34:49.428
3326740728132033024,100.23063848962141,9.871067510776344,16.786531,0.047271731,2008-11-01T22:34:49.428,16.677453,0.052778732,2008-11-01T22:34:49.428,16.552133,0.15046129,2008-11-01T22:34:49.428,15.53911,0.23070177,2008-11-01T22:34:49.428
3326740659410510976,100.23174556326961,9.870123022914697,17.694779,0.074978177,2008-11-01T22:34:49.428,17.540249,0.081359118,2008-11-01T22:34:49.428,16.393921,0.13165196,2008-11-01T22:34:49.428,14.710711,0.11040078,2008-11-01T22:34:49.428
3326740453254116864,100.29772557001323,9.894042513145147,14.626075,0.01695269,2008-11-01T22:34:49.428,14.445221,0.018375623,2008-11-01T22:34:49.428,14.38208,0.028852267,2008-11-01T22:34:49.428,14.527465,0.094065009,2008-11-01T22:34:49.428
3326740075296996736,100.28688643360738,9.883633779157774,16.104564,0.033973389,2008-11-01T22:34:49.428,15.713519,0.033250625,2008-11-01T22:34:49.428,15.296919,0.054858073,2008-11-01T22:34:49.428,14.47412,0.089803546,2008-11-01T22:34:49.428
3326740075296996608,100.28833035092143,9.883730933731222,16.374122,0.03866827,2008-11-01T22:34:49.428,16.358343,0.045213185,2008-11-01T22:34:49.428,16.258557,0.11758122,2008-11-01T22:34:49.428,16.207403,0.42234573,2008-11-01T22:34:49.428
3326739937858049024,100.25336234192109,9.868749479356833,15.870237,0.030385872,2008-11-01T22:34:49.428,15.485898,0.029868439,2008-11-01T22:34:49.428,15.036222,0.045273824,2008-11-01T22:34:49.428,14.238401,0.073281175,2008-11-01T22:34:49.428
3326929809772913792,100.16947146054146,9.951331444985861,16.823719,0.048145772,2008-11-01T22:34:49.428,16.739141,0.054395557,2008-11-01T22:34:49.428,16.711187,0.1723242,2008-11-01T22:34:49.428,16.283188,0.45248569,2008-11-01T22:34:49.428
3326741376671105664,100.3161627949209,9.931771501663741,17.27375,0.0603019,2008-11-01T22:34:49.428,17.208368,0.068671088,2008-11-01T22:34:49.428,17.222699,0.26873928,2008-11-01T22:34:49.428,16.74143,0.68722303,2008-11-01T22:34:49.428
3326929805477479040,100.16887498807452,9.95081699225131,16.80138,0.04761859,2008-11-01T22:34:49.428,16.733543,0.054246602,2008-11-01T22:34:49.428,16.569216,0.15265978,2008-11-01T22:34:49.428,16.047062,0.36510571,2008-11-01T22:34:49.428
3326740448959150080,100.29521914219255,9.888382124256173,16.288946,0.037113459,2008-11-01T22:34:49.428,16.153312,0.040977047,2008-11-01T22:34:49.428,16.10829,0.10386495,2008-11-01T22:34:49.428,16.547469,0.57568813,2008-11-01T22:34:49.428
3326905203903326976,100.18431944798496,9.894263237536583,16.225087,0.035992037,2008-11-01T22:34:49.428,16.06535,0.03929174,2008-11-01T22:34:49.428,15.893569,0.087245513,2008-11-01T22:34:49.428,15.359741,0.19638713,2008-11-01T22:34:49.428
